Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-03-03,534.0581107031941,536.5291075831497,502.1813857062888,526.6746826171875,67618,0.0,0.0,0.0
2025-03-04,525.7000351794795,540.4668901002514,523.8492512224905,533.9202270507812,78624,0.0,0.0,0.0
2025-03-05,541.441533058982,541.4513872434977,526.684531227766,530.7798461914062,44868,0.0,0.0,0.0
2025-03-06,530.7797956735815,536.5290508399011,520.797447622766,524.2626953125,144275,0.0,0.0,0.0
2025-03-07,524.2529669326989,527.6197933816708,515.9539407253012,519.9410400390625,187577,0.0,0.0,0.0
2025-03-10,520.7876165444733,521.7130085445658,514.1425316750345,517.0466918945312,41696,0.0,0.0,0.0
2025-03-11,517.8243814755887,522.4611955720281,508.9642684845615,510.77569580078125,184090,0.0,0.0,0.0
2025-03-12,511.8684467045235,514.8710286400982,507.9798294039974,510.2047119140625,111988,0.0,0.0,0.0
2025-03-13,516.3083671673975,519.7834693162811,510.93321003187947,512.4591064453125,483778,0.0,0.0,0.0
2025-03-14,514.8709917332632,517.7259409610242,510.44093539903815,515.3632202148438,197386,0.0,0.0,0.0
2025-03-17,517.8243540432238,521.7621818306247,515.3632116760982,519.7735595703125,143062,0.0,0.0,0.0
2025-03-18,520.777804696082,522.7467188915302,515.8555192074612,517.61767578125,158800,0.0,0.0,0.0
2025-03-19,520.265835725984,538.4881450960897,516.8399444646377,529.982421875,535338,0.0,0.0,0.0
2025-03-20,532.2663992574222,560.6483140519985,532.2663992574222,558.0001220703125,712909,0.0,0.0,0.0
2025-03-21,561.406343021371,585.712590071167,561.406343021371,571.0343017578125,549037,0.0,0.0,0.0
2025-03-24,572.9047764364431,609.378897113929,556.2182178826654,562.833740234375,1015607,0.0,0.0,0.0
2025-03-25,564.0840211317184,570.9850744906939,550.3114769660309,553.2156372070312,211729,0.0,0.0,0.0
2025-03-26,558.5611921030746,559.1715506084398,548.3425241001778,551.60107421875,66987,0.0,0.0,0.0
2025-03-27,551.6109753131443,551.7881703697889,531.8135586792425,537.3855590820312,141329,0.0,0.0,0.0
2025-03-28,537.3855590820312,537.3855590820312,537.3855590820312,537.3855590820312,0,0.0,0.0,0.0
2025-03-31,537.3855590820312,537.3855590820312,537.3855590820312,537.3855590820312,0,0.0,0.0,0.0
2025-04-03,535.5445958631991,536.5191986572743,527.6689400416815,530.927490234375,186962,0.0,0.0,0.0
2025-04-04,531.4985226678652,538.9902262781152,530.6223414865827,531.350830078125,254873,0.0,0.0,0.0
2025-04-07,529.6378557763895,529.6378557763895,482.87614917903176,505.4595947265625,470978,0.0,0.0,0.0
2025-04-08,516.8399497980722,516.8399497980722,490.2596095227427,494.5813903808594,562666,0.0,0.0,0.0
2025-04-09,98.2488142942545,99.43015972227393,93.2280774481443,95.83295440673828,2671455,0.0,0.0,0.0
2025-04-10,98.4457041308499,99.82394549084403,98.04995197963845,98.98321533203125,1879015,0.0,0.0,0.0
2025-04-11,100.02083222472658,103.36798761145003,97.10684033240588,100.03461456298828,3985795,0.0,0.0,0.0
2025-04-14,506.9953445481616,507.97980152786675,494.1974038119944,495.733154296875,174619,0.0,0.0,0.0
2025-04-15,495.77257300899294,501.95496203911813,494.1974357310816,495.94976806640625,270125,0.0,0.0,0.0
2025-04-16,496.16634364471764,500.10417176888205,482.38394521014214,486.5186767578125,141953,0.0,0.0,0.0
2025-04-17,486.5186644186981,493.2031058588001,486.5186644186981,490.3875732421875,261228,0.0,0.0,0.0
2025-04-18,488.73955170462636,500.3249764331048,488.4829651565816,492.52899169921875,232879,1.2,5.0,0.0
2025-04-21,494.40398027140265,498.3019877709573,483.7461819645637,487.2297058105469,113066,0.0,0.0,0.0
2025-04-22,489.4698062533227,491.4335968470032,487.2395511280987,488.98626708984375,172511,0.0,0.0,0.0
2025-04-23,488.4928640597805,492.4303233408226,480.5883115570754,483.0948791503906,86142,0.0,0.0,0.0
2025-04-24,478.6146211541722,488.48296385838194,473.6804498020673,477.2922668457031,351383,0.0,0.0,0.0
2025-04-25,478.6146386155676,485.52247876053457,464.7989583256337,480.76593017578125,176047,0.0,0.0,0.0
2025-04-28,485.5224558720337,528.8445039743871,485.5224558720337,516.3018188476562,1148209,0.0,0.0,0.0
2025-04-29,518.0879919866254,542.7489707681355,504.2723122003154,535.4069213867188,676465,0.0,0.0,0.0
2025-04-30,530.9168538148681,530.9168538148681,512.759078588045,519.71630859375,525353,0.0,0.0,0.0
2025-05-02,525.9826763633096,532.890516390595,518.1373317145755,522.7261352539062,807450,0.0,0.0,0.0
2025-05-05,522.0254543999125,525.9826694865742,514.140658166051,516.4992065429688,117858,0.0,0.0,0.0
2025-05-06,518.0879844809479,529.3181631345091,516.1143159686394,523.0221557617188,289467,0.0,0.0,0.0
2025-05-07,496.3776549917977,513.1538381624947,493.5158415328963,498.60791015625,656866,0.0,0.0,0.0
2025-05-08,507.2328336799992,508.21966798676965,453.9437811143962,473.5719299316406,744188,0.0,0.0,0.0
2025-05-09,467.7791651849711,489.46979306616055,454.93059395866936,483.03564453125,303102,0.0,0.0,0.0
2025-05-12,531.3411865234375,531.3411865234375,516.1143404563121,531.3411865234375,951323,0.0,0.0,0.0
2025-05-13,562.4955350728081,562.4955350728081,522.0353299184483,530.2556762695312,310774,0.0,0.0,0.0
2025-05-14,535.8510291579548,535.8510291579548,526.9793983675132,531.469482421875,138554,0.0,0.0,0.0
2025-05-15,535.841118896001,537.4299075803284,526.1405213694884,532.693115234375,302251,0.0,0.0,0.0
2025-05-16,532.9891941704351,538.8115407732572,528.0550225516324,536.630615234375,306707,0.0,0.0,0.0
2025-05-19,268.4189333555814,268.91235051248503,265.4584304141595,266.39593505859375,213004,0.0,0.0,0.0
2025-05-20,266.39099571690787,266.39099571690787,261.06700532683664,262.0291748046875,181814,0.0,0.0,0.0
2025-05-21,261.67390990365135,264.41236889881253,260.94363208669495,262.0094299316406,1076176,0.0,0.0,0.0
2025-05-22,266.44527077621797,284.70170599606996,266.44527077621797,276.14093017578125,1527328,0.0,0.0,0.0
2025-05-23,277.30042492997404,278.77573731881506,271.8728365416649,273.44683837890625,392206,0.0,0.0,0.0
2025-05-26,276.2642858493304,276.2642858493304,263.73147767049534,265.2413330078125,600598,0.0,0.0,0.0
2025-05-27,106.56625936837884,109.73596909296492,105.39390427745437,107.3873062133789,3605515,0.0,0.0,0.0
2025-05-28,107.3873062133789,107.3873062133789,107.3873062133789,107.3873062133789,0,0.0,0.0,0.0
2025-05-29,107.3873062133789,107.3873062133789,107.3873062133789,107.3873062133789,0,0.0,5.0,0.0
2025-05-30,107.3873062133789,107.3873062133789,107.3873062133789,107.3873062133789,0,0.0,0.0,0.0
2025-06-02,107.3873062133789,107.3873062133789,107.3873062133789,107.3873062133789,0,0.0,0.0,0.0
2025-06-03,102.9169451393184,103.12417942895549,99.55183672300488,101.18011474609375,2329866,0.0,0.0,0.0
2025-06-04,102.38405960026405,105.84785013436405,101.16038716471341,104.59456634521484,1857002,0.0,0.0,0.0
2025-06-05,104.63403549040626,106.57810018923037,101.4465650435503,102.83799743652344,1736860,0.0,0.0,0.0
2025-06-06,102.83799743652344,102.83799743652344,102.83799743652344,102.83799743652344,0,0.0,0.0,0.0
2025-06-09,102.83799743652344,102.83799743652344,102.83799743652344,102.83799743652344,0,0.0,0.0,0.0
2025-06-10,102.88734651970631,106.57810470413281,102.88734651970631,103.70641326904297,2208220,0.0,0.0,0.0
2025-06-11,106.08468501318217,107.05178591952784,103.61759931520118,103.9629898071289,1607935,0.0,0.0,0.0
2025-06-12,104.58469789523647,106.43007313775223,103.4202331705331,103.87417602539062,3395603,0.0,0.0,0.0
2025-06-13,103.12418493491586,103.12418493491586,99.03869151205897,100.74591064453125,3784290,0.0,0.0,0.0
2025-06-16,100.74591064453125,100.74591064453125,100.74591064453125,100.74591064453125,0,0.0,0.0,0.0
2025-06-17,100.70644297254016,101.88077066572697,100.36104494559586,100.93341064453125,979688,0.0,0.0,0.0
2025-06-18,103.42023525342991,103.42023525342991,100.41038769664416,100.92353820800781,1240836,0.0,0.0,0.0
2025-06-19,101.64392788649822,104.28864398120773,100.06499459016743,101.52550506591797,1797624,0.0,0.0,0.0
