Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-05-05,334.1770867569693,337.1519569654883,325.2524761314122,332.2037658691406,3188998,0.0,0.0,0.0
2025-05-06,336.4677193409634,336.4677193409634,317.31947470989377,320.60174560546875,2354625,0.0,0.0,0.0
2025-05-07,297.49693978393896,315.7725514062601,293.52052034810373,302.3658142089844,7169114,0.0,0.0,0.0
2025-05-08,303.5458140072274,315.2866612898897,272.1311930386601,285.27020263671875,7396858,0.0,0.0,0.0
2025-05-09,292.52890111080524,306.41162862114857,277.8032876635165,304.497802734375,3642443,0.0,0.0,0.0
2025-05-12,334.9505615234375,334.9505615234375,334.9505615234375,334.9505615234375,876832,0.0,0.0,0.0
2025-05-13,348.05981911042204,352.01638685751294,334.9703779108931,348.24822998046875,6259987,0.0,0.0,0.0
2025-05-14,361.8929873078341,361.8929873078341,340.12684064843984,348.15899658203125,5816281,0.0,0.0,0.0
2025-05-15,348.15896919592853,351.0346708994962,340.1268138941446,344.5791931152344,2643581,0.0,0.0,0.0
2025-05-16,346.0765738342315,346.0765738342315,338.6393981787681,339.5021057128906,1051595,0.0,0.0,0.0
2025-05-19,342.11007013312303,344.09331691650345,332.2930046077788,335.31744384765625,1389149,0.0,0.0,0.0
2025-05-20,336.16033010067446,343.10169384906595,330.032104797104,334.3456726074219,1331099,0.0,0.0,0.0
2025-05-21,334.1671702032754,335.25796202935453,330.8055825096605,332.5805969238281,1037102,0.0,0.0,0.0
2025-05-22,332.69956690895435,334.0580860853988,320.80998211179497,322.2676696777344,1883910,0.0,0.0,0.0
2025-05-23,324.22117944040957,327.72160884326536,317.36905809279057,322.09912109375,917946,0.0,0.0,0.0
2025-05-26,318.321023170232,325.07397580314546,318.321023170232,320.17535400390625,495875,0.0,0.0,0.0
2025-05-27,322.2875336515987,327.02749233332725,316.8236789874298,321.5140686035156,2294998,0.0,0.0,0.0
2025-05-28,321.5140686035156,321.5140686035156,321.5140686035156,321.5140686035156,0,0.0,0.0,0.0
2025-05-29,323.23946957593,337.0527757907785,322.0296878598663,330.58740234375,2756891,0.0,0.0,0.0
2025-05-30,332.6301698284509,335.1687234191909,330.70641792988215,332.80865478515625,827975,0.0,0.0,0.0
2025-06-02,333.2350220659519,337.0032090368327,327.23571276994704,328.9908752441406,984536,0.0,0.0,0.0
2025-06-03,332.19382664476126,340.6226252312701,331.20220328164254,336.41815185546875,2955173,0.0,0.0,0.0
2025-06-04,340.12681285600604,345.1840980499855,338.6393778143617,342.7149353027344,3330662,0.0,0.0,0.0
2025-06-05,342.7149531589649,344.5891359348187,337.76676201310454,339.1947021484375,816940,0.0,0.0,0.0
2025-06-06,339.1947021484375,339.1947021484375,339.1947021484375,339.1947021484375,0,0.0,0.0,0.0
2025-06-09,339.1947021484375,339.1947021484375,339.1947021484375,339.1947021484375,0,0.0,0.0,0.0
2025-06-10,340.1268274227739,340.1367533406318,332.04510273610856,332.6698303222656,1141529,0.0,0.0,0.0
2025-06-11,342.1100790772118,351.03468983574777,337.2610260393403,349.18035888671875,5565026,0.0,0.0,0.0
2025-06-12,352.0263208967916,370.86716624056356,349.06137649756806,353.0179443359375,9603356,0.0,0.0,0.0
2025-06-13,345.084935737159,348.0598058728242,338.63938377655114,342.82403564453125,3402914,0.0,0.0,0.0
2025-06-16,342.82403564453125,342.82403564453125,342.82403564453125,342.82403564453125,0,0.0,0.0,0.0
2025-06-17,342.82404365377135,349.0415114882676,337.112283176031,337.9948425292969,2370083,0.0,0.0,0.0
2025-06-18,333.1854569053005,333.6812685971239,325.94661830945705,328.7528991699219,2056615,0.0,0.0,0.0
2025-06-19,328.72316985129123,334.18702468105846,322.2776175012659,325.69873046875,2994913,0.0,0.0,0.0
2025-06-20,325.1334744851847,330.11141289431686,323.26921771290483,327.1662902832031,761312,0.0,0.0,0.0
2025-06-23,317.5178321979422,324.1517953197825,312.3613782927754,314.0074768066406,1695746,0.0,0.0,0.0
2025-06-24,332.6896477299766,345.03537105454035,328.33640651710596,343.5181884765625,4684225,0.0,0.0,0.0
2025-06-25,345.0849496925951,346.57238482058045,342.11007943662446,344.8271179199219,1642530,0.0,0.0,0.0
2025-06-26,344.83703876567625,348.0598148289069,337.53870503744747,338.4212341308594,1506811,0.0,0.0,0.0
2025-06-27,339.73019074765574,361.9425493688626,338.4212405665234,352.90887451171875,6413957,0.0,0.0,0.0
